# DATA=SAXS PRIOR=GAUSS
  0.300519   0.150392   0.014556
  0.300990   0.162452   0.014541
  0.301460   0.181898   0.014529
  0.301931   0.178187   0.014504
  0.302401   0.170409   0.014483
  0.302872   0.166445   0.014473
  0.303342   0.168552   0.014459
  0.303813   0.174885   0.014447
  0.304283   0.175359   0.014421
  0.304754   0.168238   0.014401
  0.305224   0.169242   0.014389
  0.305695   0.170081   0.014368
  0.306165   0.163044   0.014342
  0.306636   0.166894   0.014325
  0.307106   0.186654   0.014321
  0.307577   0.180310   0.014305
  0.308047   0.170471   0.014291
  0.308518   0.175172   0.014283
  0.308988   0.177067   0.014264
  0.309459   0.161687   0.014241
  0.309929   0.163236   0.014232
  0.310400   0.174811   0.014227
  0.310870   0.163945   0.014210
  0.311341   0.159061   0.014195
  0.311811   0.163395   0.014182
  0.312282   0.162677   0.014165
  0.312752   0.163823   0.014148
  0.313223   0.163120   0.014133
  0.313693   0.154772   0.014118
  0.314164   0.159364   0.014114
  0.314634   0.159219   0.014108
  0.315105   0.173760   0.014097
  0.315575   0.183416   0.014090
  0.316046   0.176286   0.014084
  0.316516   0.167873   0.014055
  0.316987   0.169547   0.014031
  0.317457   0.157731   0.014012
  0.317928   0.160137   0.014008
  0.318398   0.160637   0.014000
  0.318869   0.157504   0.013984
  0.319339   0.153085   0.013969
  0.319810   0.152392   0.013958
  0.320280   0.159859   0.013949
  0.320751   0.157654   0.013934
  0.321221   0.162968   0.013919
  0.321692   0.159717   0.013910
  0.322162   0.164485   0.013896
  0.322633   0.159720   0.013888
  0.323103   0.152887   0.013872
  0.323574   0.152052   0.013861
  0.324044   0.150064   0.013843
  0.324515   0.147905   0.013816
  0.324985   0.147242   0.013797
  0.325456   0.153076   0.013788
  0.325926   0.152788   0.013773
  0.326397   0.154988   0.013766
  0.326867   0.158343   0.013755
  0.327338   0.158685   0.013743
  0.327808   0.152991   0.013729
  0.328279   0.144776   0.013712
  0.328749   0.147300   0.013701
  0.329220   0.151758   0.013693
  0.329690   0.162729   0.013693
  0.330161   0.161530   0.013700
  0.330631   0.156311   0.013705
  0.331102   0.151798   0.013692
  0.331572   0.148366   0.013677
  0.332043   0.154347   0.013669
  0.332513   0.161265   0.013662
  0.332984   0.167690   0.013654
